place_id,review,review_rating,review_publish_time,review_publish_time_str
ChIJk6LMdwjbfkcRqTV3lF8bJ2c,"I was finally able to go to Vecio Cason, and I really liked the pizza I had, and my dinner mates as well. Also Tiramisù was good.
Service really nice and gentle! Maybe a little slow but nothing major at all (the place was very crowded)",5,2023-08-24T15:29:47Z,9 months ago
ChIJk6LMdwjbfkcRqTV3lF8bJ2c,"Very good pizza! Choice between four types of pizza doug. The tiramisu was not very good. The pistacchio mousse, however, was pretty good!",4,2023-01-29T21:13:31Z,a year ago
ChIJk6LMdwjbfkcRqTV3lF8bJ2c,It's not a Napolitan's pizza but you can't find any in Padua. I can just compare this one to the others here in the area. It's not special but it's good. Nice outdoor atmosphere with friendly staff and fast service. I would reccomend it.,4,2018-07-04T19:11:43Z,5 years ago
ChIJk6LMdwjbfkcRqTV3lF8bJ2c,High quality pizza and good choice of dough. Some part of the pizza restaurant might be quite warm. Recommended if you are in Padova.,4,2023-04-06T19:12:57Z,a year ago
ChIJhZBQ64nbfkcRlIU7ktc4TC0,"Wonderful place, beautiful people, great food, amazing cocktails.",5,2024-03-28T13:33:58Z,2 months ago
ChIJhZBQ64nbfkcRlIU7ktc4TC0,"The best meatballs in town! Nice service, yummy food and cozy atmosphere :)",5,2024-01-29T08:49:48Z,4 months ago
ChIJhZBQ64nbfkcRlIU7ktc4TC0,"Food, drinks and people are great. Cozy and arty. I love the place.",5,2024-03-26T05:54:55Z,2 months ago
ChIJhZBQ64nbfkcRlIU7ktc4TC0,"Small place but there are several tables outside, helpful and friendly staff.
Excellent dishes! Good wines
Ample parking
Advised!",5,2024-05-25T14:14:13Z,a week ago
ChIJhZBQ64nbfkcRlIU7ktc4TC0,"The place is beautiful and welcoming, with colors and an atmosphere that make you feel at home. The service is excellent: courteous and helpful. The dishes are tasty and well presented, from the cicchetti to the main courses (the second courses are recommended, they are delicious!).
There is also a wide choice of wines, beers and above all fantastic cocktails to try!
The owners are friendly and approachable, ready to answer questions.
In short, a place where it is worth stopping for an aperitif and even more so staying for dinner!",5,2024-01-27T08:34:13Z,4 months ago
ChIJqS4YJi3bfkcRcNXWtF3UmJ4,"The best: big place good for people with kids. There are books for kids, sometimes there is also a babysitter that takes care of them.  There is also kids menu. It is divided in 2, the coffee place and the restaurant place. The coffee place can be also for a quick coffee with normal prices. The restaurant, has 4 or 5 options for each type of dish (antipasto, primo, secondo, dessert). The food is good, nothing special. I would recommend the carbonara di gamberi. There are a lot of sockets for charging cellphones. Attention is kind, we arrived without reservation and even though they were full they offered us a small little angle to eat.",3,2024-01-22T12:01:04Z,4 months ago
ChIJqS4YJi3bfkcRcNXWtF3UmJ4,"Modern place with curated dish selection. Price a little on the higher side. They have a dedicated kids area, great for family gatherings. A business area is available as well.",5,2023-11-01T15:07:23Z,7 months ago
ChIJqS4YJi3bfkcRcNXWtF3UmJ4,"HIGH QUALITY BISTROT, TASTEFUL DISHES, NICE FORNITURE and TOILET, NICE KIDS SPACE. Good the idea of using MENU QR CODE, but lacks of pictures of the dishes. HIGHLY RECOMMENDED",4,2023-08-24T11:51:29Z,9 months ago
ChIJqS4YJi3bfkcRcNXWtF3UmJ4,"Kids don’t lie, my daughters said this place is “Bellissimo”, the parents say that the service is first class, the food and drinks are outstanding. Highly recommend for families but also for a business lunch or chill evening with friends.",5,2021-07-02T11:53:54Z,2 years ago
ChIJqS4YJi3bfkcRcNXWtF3UmJ4,"Too costly for what you get, food is not tasty, pre cooked and warmed up before serving, portions are very small. No flexibility, It is not possible to make changes like excluding some of the ingredients. I do not recommend, stay away. Not value for your money.",1,2024-04-11T20:16:31Z,a month ago
ChIJgahnhkTafkcRjOS0yqc05k0,"Very buzzy restaurant with an extensive menu including a full page of vegan options  lots of vegetarian choices and all the pizzas available as gluten-free.

We had garganelli pasta with porcini and pumpkin, artichoke pizza and a side salad. Excellent prices. A really good lunch.",5,2024-03-28T14:13:31Z,2 months ago
ChIJgahnhkTafkcRjOS0yqc05k0,"This place is famous for the gluten-free pizzeria of Padova.
파도바에 왔다면 반드시 들러야 할 곳!
If you came to Padova, I think you must come here. (Once or more than once)
Because this is “the best pizza” in my life! 😘😋I really love the pizza of “Al Carmine”.

If you prefer a romantic atmosphere,
I recommend an outdoor table for you.
Of course, a cool indoor table is also good🥰

Thank you for the best pizza and nice service👍
I will definitely visit again. See you again🤗

(I visited again and I upload additional pictures😉😋 Grazie mille🥰)",5,2023-09-11T06:21:50Z,8 months ago
ChIJgahnhkTafkcRjOS0yqc05k0,Gluten-free paradise! Excellent GF pizzas and choice of beers on tap. Lovely salads too. Very affordable prices and bustling atmosphere. Worth seeking out whether GF or not. Lovely mix of GF and non GF diners many clearly regulars some seeking it out - everyone seemed happy.,5,2024-04-06T16:12:15Z,a month ago
ChIJgahnhkTafkcRjOS0yqc05k0,"I read people's reviews all the time saying ""best
gluten-free pizza they've ever had"" but this is
seriously the best gluten-free pizza I've ever had..
plus, gluten-free beer on tap! What a perfect place!
So glad to have found it and eaten / drunk beer
here! 👌😋",5,2022-06-01T18:33:45Z,2 years ago
ChIJgahnhkTafkcRjOS0yqc05k0,Best Gluten-Free pizza crust I have ever had!  Gluten-free pizza dough is made in house. They also have standard dishes also superb tasting.  Amazing service - friendly and efficient.,5,2022-06-10T08:19:36Z,a year ago
ChIJ52EB3KzbfkcRLv8hMLP1IA8,We loved this place! I read all the good reviews and decided to give it a try. Really good pizza. And the service 🤌,5,2024-05-07T13:53:58Z,3 weeks ago
ChIJ52EB3KzbfkcRLv8hMLP1IA8,"Orsucci is an established institution and must try when in Padova. They are very popular, especially for takeaways, so expect to wait for your pizza.

They have ~5 table and if you decide to dine in, they give you the pizza on a sheet of paper that you have to carefully transport to your seat. The pizzas were piping hot, right out of the oven. The crust was crispy, the tomato sauce flavorful and rich, and the topics fresh. Honest, simple and tasty!

The pizzas are quite small, however the price is accordingly low ranging from 3.90€ to 6€. Great food-quality-price ratio.",5,2023-09-26T21:06:33Z,8 months ago
ChIJ52EB3KzbfkcRLv8hMLP1IA8,"The best italian pizza I have ever ate!
Very nice and helpful service.  If you are in Padua, it is definitely worth stopping by :)",5,2023-08-20T19:11:34Z,9 months ago
ChIJ52EB3KzbfkcRLv8hMLP1IA8,"We had a zingara and a white toscana and we got the two things you wish for when you want a good pizza - simplicity and taste. Also, they got Forst - the best italian lager.",5,2022-11-02T14:48:01Z,a year ago
ChIJ52EB3KzbfkcRLv8hMLP1IA8,"It's very tasty and not expensive food.
Must try bruschete.",5,2023-11-29T19:04:59Z,6 months ago
ChIJnWeIKqbbfkcRVHjOugyTuIU,A great dinner in Family 👪 choices and quality were perfect with a quick and efficient service 👌,5,2023-07-22T09:57:46Z,10 months ago
ChIJnWeIKqbbfkcRVHjOugyTuIU,It is a summer place for people who like to spend an evening out listening to musi,3,2021-07-18T15:44:35Z,2 years ago
ChIJnWeIKqbbfkcRVHjOugyTuIU,Good,5,2021-09-08T06:57:30Z,2 years ago
ChIJnWeIKqbbfkcRVHjOugyTuIU,"Having stayed overnight in the hotel for work, I used the bistro for both breakfast and main meals.
Excellent dishes, great variety and availability of tasty dishes even for vegetarians/vegans.
Quality raw materials, adequate prices.
Special mention for the meats and pizzas offered, truly excellent!
The only flaws are that the seats are a bit ""narrow"", especially at lunchtime and the environment is a bit too noisy.",4,2024-05-17T08:54:54Z,2 weeks ago
ChIJnWeIKqbbfkcRVHjOugyTuIU,"Last night we had dinner at Net Tower Bistro and it was a wonderful experience. From the first moment, we were greeted with a smile and seated quickly.

The atmosphere of the bistro was elegant and welcoming, which created a perfect atmosphere to enjoy dinner. The food was exquisite, with dishes well presented and full of authentic flavours.

The service was attentive and efficient, which made our evening even more enjoyable. Without a doubt, the Net Tower Bistro is a place we will return to in the future. Highly recommended!",5,2023-07-29T20:53:12Z,10 months ago
ChIJlb0DwQjQfkcR8lcU409n_-U,"The spaghetti alle vongole was tasty, although the paste was very al dente and could have used another minute in the water. The chicken we ordered was disappointing,  it lacked spiced and any kind of potatoes or vegetables.",4,2022-09-18T19:39:16Z,a year ago
ChIJlb0DwQjQfkcR8lcU409n_-U,The food and the service were great. One of the best cooked beef that we ate. Rissotto was also a very good choice.,5,2023-07-25T21:42:09Z,10 months ago
ChIJlb0DwQjQfkcR8lcU409n_-U,I had that traditional white fish with polenta which was disgusting and my gf had some empty shrimp shells. Server was nice.,2,2023-03-26T12:53:17Z,a year ago
ChIJlb0DwQjQfkcR8lcU409n_-U,"Great food, great service. Strongly recommend this place",5,2022-04-13T19:49:31Z,2 years ago
ChIJlb0DwQjQfkcR8lcU409n_-U,The food is fantastic and the ambience in the restaurant is very nice.,5,2022-05-05T18:57:07Z,2 years ago
ChIJWe-JwNLFfkcRusfsPtSMR3M,Nice place in the city centre of Noventa. Special thanks to Lucky for his genuine care to all the guest.,5,2020-10-06T18:44:52Z,3 years ago
ChIJWe-JwNLFfkcRusfsPtSMR3M,👍,5,2021-03-31T10:13:53Z,3 years ago
ChIJWe-JwNLFfkcRusfsPtSMR3M,Top e stop,5,2023-07-03T10:17:55Z,11 months ago
ChIJWe-JwNLFfkcRusfsPtSMR3M,Wuaw! Cool place,5,2019-05-13T21:10:26Z,5 years ago
ChIJWe-JwNLFfkcRusfsPtSMR3M,Trendy.,5,2019-06-24T18:24:00Z,4 years ago
ChIJZYeVGqrFfkcRa0SF9yDylCo,"A place where you can dine or enjoy an aperitif with music sitting comfortably at the table.
We had dinner.
It is very well organised, the staff is experienced and welcoming, their availability and kindness make it a very pleasant environment.
Meat, fish and vegetarian, all the dishes are studied in detail, the combinations are harmonious and, from what we ate, we grasped the quality of the ingredients.
The place is very beautiful, from the lounge to the open kitchen, the huge display of wines that decorate it, up to the comfortable and clean services.
Very interesting wines, the menu that offers them is really rich.
We'll be back soon, we have so much to discover!",5,2024-01-07T21:26:42Z,4 months ago
ChIJZYeVGqrFfkcRa0SF9yDylCo,"Very nice place for aperitif and dinner! Excellent wine selection from the cellar. Excellent service and courtesy of the staff.
Recommendation for aperitif and dinner!",5,2024-04-26T07:55:00Z,a month ago
ChIJZYeVGqrFfkcRa0SF9yDylCo,Very nice and welcoming place which however still lacks a bit in the service. Music too loud and a musical evening without identity (dee-jay? live music? karaoke?),4,2024-02-01T00:14:10Z,4 months ago
ChIJZYeVGqrFfkcRa0SF9yDylCo,"Very nice place, furnished with taste and quality materials. Excellent for aperitifs and dinners, with interesting chef's proposals, well presented and also good.
Excellent choice of wines, spectacular view of the cellar. Various cocktails, vast selection of Gyn, spirits etc.
Attentive, kind and professional staff.
Owner always present in person and always with a smile, I saw a nice team, good guys, keep it up.
Obviously we will come back and try other delicacies.",5,2023-12-23T08:37:48Z,5 months ago
ChIJZYeVGqrFfkcRa0SF9yDylCo,"A place that shows its charm from the outside. Once inside it's even better. Refined and non-trivial menu, well explained by the waiters. Excellent service. The wine list is extensive. A pleasure to hear the dishes explained directly by the chef. It deserves it",5,2023-08-05T22:14:16Z,10 months ago
ChIJz9os8ojZfkcRiukl59SYA7A,Really really good pizza and very nice people and service,5,2022-08-06T19:02:08Z,a year ago
ChIJz9os8ojZfkcRiukl59SYA7A,Pizza super top,5,2023-11-16T17:15:56Z,6 months ago
ChIJz9os8ojZfkcRiukl59SYA7A,Awesome pizzas,4,2023-11-25T13:15:44Z,6 months ago
ChIJz9os8ojZfkcRiukl59SYA7A,Top,5,2019-03-28T17:26:35Z,5 years ago
ChIJz9os8ojZfkcRiukl59SYA7A,"The spaghetti with seafood is excellent as always. With lots of top quality mussels, prawns and clams.",5,2024-04-10T21:07:46Z,a month ago
ChIJnfU2aDHbfkcRRLfEvQNfGaM,"It is good for a quick bite but do not consider it as a full meal. The prices' range are from 4.5€ to 7.5€, it is usually crowed and you may not find a place to seat, However there is an outside seating area. The snack is portable 😅 which means you either can eat that on the way if you couldn't find a place to sit.",4,2020-10-11T11:05:33Z,3 years ago
ChIJnfU2aDHbfkcRRLfEvQNfGaM,"KIND STAFF, GOOD PIADINAS.
HIGHLY RECOMMENDED.",5,2023-04-09T16:16:59Z,a year ago
ChIJnfU2aDHbfkcRRLfEvQNfGaM,Freshly made but you need to do your order on the large screen just inside the entrance. Could be a problem if you're not sure what you want and there are people waiting behind you!,4,2020-10-08T17:46:17Z,3 years ago
ChIJnfU2aDHbfkcRRLfEvQNfGaM,Simple and yet perfectly realised concept: build your own pancake/wrap. Lots of ingredients,5,2023-02-27T14:59:56Z,a year ago
ChIJnfU2aDHbfkcRRLfEvQNfGaM,"A stone's throw from the center of Padua, fast service. Very good flatbread",4,2023-03-08T12:11:51Z,a year ago
ChIJ89HbwQrafkcRtmuAkWyfx2c,Mitica whitenight,5,2018-08-23T17:59:30Z,5 years ago
ChIJ89HbwQrafkcRtmuAkWyfx2c,I ordered a couple of weeks ago the pizzas took 2 hours to deliver that I had to call more than once and honestly the salami and artichokes the mushrooms and also the ham poor quality actually disgusting I will never order again even if it were to die of hunger,1,2023-12-14T16:25:20Z,5 months ago
ChIJ89HbwQrafkcRtmuAkWyfx2c,"9 times out of 10 it leaves me happy, always good, I've been getting pizza here for years. I recommend getting it for takeaway because home delivery tends not to be punctual.",4,2023-02-07T21:02:05Z,a year ago
ChIJ89HbwQrafkcRtmuAkWyfx2c,"I took a delivery and to get free delivery I added extra spicy salami 🌶️
Really good 👏
Recommended 🙌",5,2023-10-10T17:50:49Z,7 months ago
ChIJ89HbwQrafkcRtmuAkWyfx2c,"I have to say the pizzas are good though...arriving home after a day of work, ordering a pizza and finding a meter of hair inside is definitely not!!!! If it had been one above you'd say ok.. but heck inside!! Maybe a nice headset next time!!!!",1,2022-10-16T19:29:13Z,a year ago
ChIJVckvy1HafkcR456aWJcAvlI,Wow! What a pleasant surprise stumbling upon this little snack and wine bar. Fresh array of cicchetti and a lovely selection of wines. Fun and friendly bartenders. Vibes were off the charts. You must go!,5,2023-09-17T15:19:06Z,8 months ago
ChIJVckvy1HafkcR456aWJcAvlI,"The best bar in Padova, especially when you want to try some local wine. Bartenders are very helpful and they know a lot about different kinds of wines - just ask them and you'll get a private lecture about wines. Highly recommend!! But only during the season, there are just a few seats inside and if you came after 9 pm you'll definitely have to stand whole evening (on such a quiant little street)",5,2023-10-25T19:28:46Z,7 months ago
ChIJVckvy1HafkcR456aWJcAvlI,"Lovely place! Wide range of wine - tried several kinds and they were all good! Small dishes were tasty, too! No AC but still nice atmosphere and could enjoy fresh air. I would definitely revisit this place when in Padova!",5,2023-06-22T19:51:51Z,11 months ago
ChIJVckvy1HafkcR456aWJcAvlI,"The cichetti were very good, great vibe, and the wine selection was incredible. The enoteca was getting busy, but the bartender took time to explain the local wines he was pouring. We will return the next time we are in Padova!",5,2023-10-08T17:06:55Z,7 months ago
ChIJVckvy1HafkcR456aWJcAvlI,"Arrived late on a Sunday in the lonliest week in Padova. Got a great service though it was already almost closing time. Got a great wine recommendation and could drink it while the friendly owner was cleaning up. Took a bottle of the best Cuvée Rosso of the region with me and will definitely come back for more wine tasting under supervision of the great staff.
Absolutely must go to when visiting Padova.
You also can enjoy your drink on the street if u like to. 10/10 would definitely recommend.
Grazie mille e a presto!",5,2023-08-20T21:57:46Z,9 months ago
ChIJdebl95TbfkcRe9Kom2Gawk8,"Absolutely the best pizza I’ve had so far in Italy! The kindness of Fabio, who is adapting the pizza to your taste, made it even greater. Thank you for having us!",5,2024-05-12T10:06:58Z,2 weeks ago
ChIJdebl95TbfkcRe9Kom2Gawk8,"One of the most delicious pizzas I’ve ever had in my life, if not, in fact, the most. You know how you can sometimes feel that special ingredient in some foods - the love? Well here you can taste it.

The humorous owner speaks English, and you’ll certainly not regret coming to the place! Recommend!",5,2022-10-06T05:50:42Z,a year ago
ChIJdebl95TbfkcRe9Kom2Gawk8,"BEST PIZZA of the AREA. THICK CROSTONE, HUGH QUALITY INGREDIENTS. DELICIOUS TASTES.
HIGHLY RECOMMEND.",3,2024-01-02T20:07:14Z,5 months ago
ChIJdebl95TbfkcRe9Kom2Gawk8,Best Pizza in Padova!!! Great flavor and service! Own pizza creations and lovely staff!!,5,2022-05-05T19:11:47Z,2 years ago
ChIJdebl95TbfkcRe9Kom2Gawk8,"We were looking for a 5-star pizza in Padua and we found this one on Google. Despite good neapolitan pizzas, prices are too high. Too too expensive. What a pity!",1,2022-06-10T23:36:26Z,a year ago
ChIJpThkkazbfkcR_ZAfff-TNO4,"This place was absolutely amazing! Pasta was perfectly made and cooked and everything was delicious. Great views of the surrounding city as well. If you are visiting Padova, I highly recommend checking this spot out.",5,2024-01-26T11:36:55Z,4 months ago
ChIJpThkkazbfkcR_ZAfff-TNO4,"Once I was here for lunch and once for dinner. You can sit in the evening on the terrace, for lunch it is closed. If you want to get a table in the terrace, you need to make a reservation,botherwise it might be allergy r booked out. The staff is very attentive and kind. They also speak English and have a English menu. There is no WiFi available. The restaurant has an air condition, which make your stay more pleasant. Once I had ravioli with shrimps and scallops, which was really tasty, had a creamy texture despite there were no milk products added. The salad is good and basic. The mixed vegetable plate was a proper portion with zucchini, eggplant, green chicory leaves and tomato. If you order the pasta e fragioli, be aware it is a bean soup with some shredded tagliolini inside. The price is acceptable and it looks like a clean restaurant. Just the air in the toilet is a bit stuffy. At least you do not need to walk steps as it is next to the bar on the ground level. Nice interior, it is bright, italian style.",4,2022-07-14T20:30:54Z,a year ago
ChIJpThkkazbfkcR_ZAfff-TNO4,"The place is simply lovely. The owner reserved us a beautifully adorned table on the terrace. The staff was good-mannered and very good at their job - they made us feel welcomed and relaxed. The food the restaurant served us was - of course -  up to the expectations and the plate presentation was in line with the restaurant level.
Terrazza Carducci is a small pearl in Padova and a surprising restaurant right behind Prato della Valle Square. The view from the terrace is not exactly clear of obstructions, but the overall sensation is pleasant. The cutlery and plates were properly clean and the gentleness of the table staff surprising ( They were never rude - opposite of a lot of restaurants in Padova.
We mainly ordered first plates, and I can tell you that of the 17 people sat at the table, not a single one complained about food, and their experience was as satisfying as mine. I strongly suggest to try out this place.",5,2023-05-06T16:42:03Z,a year ago
ChIJpThkkazbfkcR_ZAfff-TNO4,"Great restaurant a bit out of the main tourist area in Padova. Lovely, relaxing terrace on second floor. Food and service both very good. We really enjoyed our lunch here.",5,2021-10-29T23:40:54Z,2 years ago
ChIJpThkkazbfkcR_ZAfff-TNO4,"Amazing place, delicious food, hospitable waitress. I was really happy because of this place. Highly recommend to visit Terrazza Carducci",5,2022-09-15T16:29:51Z,a year ago
ChIJ49DQ3ETafkcRbHscogZh7LI,"Great atmosphere. Problems with food. Terrible service.

1. Atmosphere: It's adorable. It's close to where I live. It looks like they have great menu options - very American-inspired with the Airstream trailer, cacti decor, and Mexican dishes, and they even sell Pendleton goods. Fun! I've been in Italy for years now, and this isn't common, so I was excited to try it.

Atmosphere: 5 stars.

2. Food: Both my friend and I ordered avocado toast. Everything about the avocado toast would have been great - the avocado, the thinly sliced radishes, lightly wilted spinach, the fennel, the pumpkin seeds, a big slice of multigrain bread - all wonderful, and the first few bites were delicious. Then I got to the egg. It was raw. Both of our eggs were raw. The whites were not cooked, and the egg was cold, so the raw white part spilled all over the yummy veggies and made it really gross. We did our best to eat around it, but that was tough, considering it went everywhere.

Food: 3 stars because it WOULD have been awesome had it not been for the egg issue.

3. Service: We were the first people to arrive at noon for brunch. The hostess/waitress sat us and then got on her phone and quickly forgot about us. 10 minutes passed. I had to flag her down just to get some water. Again, we were the only people there. After the meal, when she came to take our plates, she didn't ask how it was (even though nearly half of the dish was left and both of us had an egg puddle on our plates), but I politely mentioned the problem anyway. It was merited. She rudely mansplained to me, as though I was a child, that the eggs were ""POACH-ED,"" gesticulating and over-enunciating that ""POACH-ED"" eggs have to be raw. I tried to tell her that was not correct, that there are different levels of poached, but none of them are RAW. Yes, the yolk should be runny, but the whites should be cooked. Or rather cook-ED. And excuse me, but have you ever heard of customer service?! Don't try to make people feel like idiots because you served them salmonella on toast. Rude is rude. Do better.

Service: 1 star.",3,2024-02-24T16:46:37Z,3 months ago
ChIJ49DQ3ETafkcRbHscogZh7LI,"Cool place, where you can see the owners making their hand made leather goods, shoes, belts and bags. And then buy something in the concept store. In the summer the open air restaurant housed in a silver airstream opens. Come and see for yourself!",5,2020-01-24T16:36:55Z,4 years ago
ChIJ49DQ3ETafkcRbHscogZh7LI,Good meat,5,2021-09-18T22:06:33Z,2 years ago
ChIJ49DQ3ETafkcRbHscogZh7LI,Excellent,5,2021-08-27T00:26:52Z,2 years ago
ChIJ49DQ3ETafkcRbHscogZh7LI,"I gave 4 stars to this bistro restaurant in Padua, where some Spanish specialties go perfectly with appetizing dishes to share with friends.
The chickpea hummus with Taggiasca olives and cherry tomatoes is absolutely worth trying... excellent!!!!
Average prices.
Nice guys and quick service.
For all those who like to vary their clothing, with one-of-a-kind items, there is the home-made leather goods shop, adjacent to the restaurant.",4,2024-05-13T16:45:37Z,2 weeks ago
ChIJNaqTvWzbfkcRV4gXnkwJWNI,It’s good bar and serving food intake and take away. Sandwich and pasta salad and cheese bread with a little extra salt and pepper,3,2023-06-19T20:02:59Z,11 months ago
ChIJNaqTvWzbfkcRV4gXnkwJWNI,"Lovely small cafe/bar a short stroll from Casa a Colori. The staff were very patient with our lack of Italian! And made a great effort to help us out. Delcious food & great vibe, would definitely come back.",5,2023-06-30T19:11:59Z,11 months ago
ChIJNaqTvWzbfkcRV4gXnkwJWNI,Nice,5,2018-12-08T15:14:50Z,5 years ago
ChIJNaqTvWzbfkcRV4gXnkwJWNI,"Bar that welcomes you at any time of the day. From breakfast to aperitif you can feel good and relaxed.

Staff more than friendly and smiling.",5,2024-03-22T14:04:05Z,2 months ago
ChIJNaqTvWzbfkcRV4gXnkwJWNI,"Very welcoming bar for breakfasts, lunches and aperitifs, quality food cooked with passion! I recommend it to anyone who is in the area!
Don't just call it a neighborhood bar!",5,2022-08-13T15:31:13Z,a year ago
ChIJcfahE1LFfkcRgjz-PD-PV8A,GREAT AUTHENTIC PIZZAS & A GREAT GROUP OF GUYS WORKING THERE (they know English too). Fast af too👌🏼 thanks guys!,5,2022-09-07T20:12:51Z,a year ago
ChIJcfahE1LFfkcRgjz-PD-PV8A,Definitely the best pizzeria in Noventa 😍🍕,5,2023-03-02T18:34:06Z,a year ago
ChIJcfahE1LFfkcRgjz-PD-PV8A,Very good. No speak in English.,5,2016-11-27T08:41:18Z,7 years ago
ChIJcfahE1LFfkcRgjz-PD-PV8A,Super,5,2023-03-12T12:05:30Z,a year ago
ChIJcfahE1LFfkcRgjz-PD-PV8A,"Excellent takeaway and home delivery pizzeria which has now become our trusted place. Good and digestible pizza, normal prices. The possibility of being able to order pizzas online was much appreciated, with the option of not only being able to customize the pizzas on the menu but also to create them from scratch. The menu includes traditional, vegetarian, ""selection"" and seasonal pizzas.
Quick in takeaway and punctual in home delivery.",5,2024-03-12T17:24:11Z,2 months ago
ChIJSQf1IEPEfkcRFas37ZLpHK0,"We arrived in Padova. This is a great spot to get a coffee, a drink or some snacks. Great coffee quality!",5,2022-06-25T12:15:41Z,a year ago
ChIJSQf1IEPEfkcRFas37ZLpHK0,Very friendly stuff loved the coffee,5,2023-01-31T10:34:48Z,a year ago
ChIJSQf1IEPEfkcRFas37ZLpHK0,Super place ...very good food and fresh sandwiches...staff very kind ...a pleasure to be there!!!!,5,2019-07-31T21:23:46Z,4 years ago
ChIJSQf1IEPEfkcRFas37ZLpHK0,Very good,5,2023-04-19T06:13:26Z,a year ago
ChIJSQf1IEPEfkcRFas37ZLpHK0,No comet,3,2022-04-30T16:39:31Z,2 years ago
ChIJY6K-DjrbfkcRbFwOGVuY5so,Fixed-price lunch. Excellent chef. Place to meet the locals. Friendly staff. Tip: add one of the chef's desserts.,5,2024-01-30T09:21:14Z,4 months ago
ChIJY6K-DjrbfkcRbFwOGVuY5so,"Passed by there once, saw lots of people eating so theoretically speaking their food is nice",4,2023-06-29T06:11:49Z,11 months ago
ChIJY6K-DjrbfkcRbFwOGVuY5so,Traditional place with good traditional food and decent prices. Recommended.,5,2020-11-15T18:44:58Z,3 years ago
ChIJY6K-DjrbfkcRbFwOGVuY5so,"Small, but friendly and clean. Very reasonable.",5,2022-09-01T17:31:46Z,a year ago
ChIJY6K-DjrbfkcRbFwOGVuY5so,Decent. Forget the rest.,5,2018-12-09T15:26:47Z,5 years ago
ChIJbQsuIf7afkcR5YFx_-tz65E,"Cozy place, food and beers are to die for, and the customer service is impeccable!",5,2024-01-17T14:41:19Z,4 months ago
ChIJbQsuIf7afkcR5YFx_-tz65E,"Good variety of beers. Comes in two sizes: medium and big. The big one is really big actually. They also come or with patatine or popcorn. They have also food like piadina, focaccia, sandwich, etc. Tables outside are nice with a wood vibe.",4,2022-05-10T21:22:15Z,2 years ago
ChIJbQsuIf7afkcR5YFx_-tz65E,Great selection of beers. Cosy atmosphere both inside and out regardless of the season. If you like IPA or guest British beers it's a good place to go.,5,2023-02-15T22:12:42Z,a year ago
ChIJbQsuIf7afkcR5YFx_-tz65E,A nice place to have a beer which is not in the pedestrian area. The selection rotates and is quite interesting (although ales are served far too cold!),4,2017-12-28T18:14:05Z,6 years ago
ChIJbQsuIf7afkcR5YFx_-tz65E,Top,5,2024-04-23T05:23:02Z,a month ago
ChIJxWrlhQrPfkcRymfgpJhj8Nk,We were looking for a place to have some breakfast and stumbled upon this little gem. The staff was so friendly and polite and the food was amazing. Definitely will come again.,5,2024-05-07T10:27:25Z,3 weeks ago
ChIJxWrlhQrPfkcRymfgpJhj8Nk,"Chiringuito is truly a gem! It's a special place where you instantly feel at home, surrounded by a cozy atmosphere and welcoming staff. The food is absolutely delicious, with a menu that caters to every taste bud. Every dish is a delight. Whether you're enjoying a meal with friends or simply soaking in the ambiance, Chiringuito never disappoints. Highly recommend!",5,2024-03-29T13:42:35Z,2 months ago
ChIJxWrlhQrPfkcRymfgpJhj8Nk,What a great little place to find to have breakfast. The coffee was amazing and the traditional sandwiches were to die for! The owner was very kind and helpful. Would come here again 10/10,5,2024-05-07T10:06:02Z,3 weeks ago
ChIJxWrlhQrPfkcRymfgpJhj8Nk,Nice place with very good coffe,5,2021-09-12T11:59:06Z,2 years ago
ChIJxWrlhQrPfkcRymfgpJhj8Nk,"Beautiful place next to the Vigonza Castle park, it is managed by the very nice Matteo and Federica. Small place but with attention to every detail, with a lovely veranda where you can have lunch in good weather. My friend Marco (who introduced me here) and I often go there for lunch: excellent wines, excellent first and second courses. I recommend the cous-cous with prawns and cuttlefish (spectacular), the chicken curry (Marco's strong point), but also the bigoli with duck ragù, the spaghetti with clams, and the cuttlefish and pea mafalde are fantastic.
Also beautiful for a quiet evening, especially in summer.",5,2024-01-31T18:32:00Z,4 months ago
ChIJSdSRGT_bfkcRZ6Hek_s0TKQ,Very good food and the stuff is super nice,5,2021-10-23T23:21:26Z,2 years ago
ChIJSdSRGT_bfkcRZ6Hek_s0TKQ,Great marine restaurant. Delicious food and drinks,5,2019-01-26T14:51:12Z,5 years ago
ChIJSdSRGT_bfkcRZ6Hek_s0TKQ,Very refined cuisine! Very friendly service!,5,2019-06-23T20:16:53Z,4 years ago
ChIJSdSRGT_bfkcRZ6Hek_s0TKQ,"very good,gente and kind towards customers",5,2019-07-17T16:56:49Z,4 years ago
ChIJSdSRGT_bfkcRZ6Hek_s0TKQ,Restaurant only sells sandwiches.,1,2023-06-06T14:50:49Z,12 months ago
